# https://code.google.com/p/rawmean/source/browse/trunk/MyStations
ListeneR: CHIRP Radio, http://chirpradio.org/stream
ListeneR: Heartland Public Radio - Bluegrass Gospel, http://50.7.77.179:8024/
ListeneR: Heartland Public Radio - Today's Classic Country, http://50.7.77.179:8022/
ListeneR: Heartland Public Radio - Traditional Classic Country, http://50.7.70.58:8708/
ListeneR: KING FM, http://icy2.abacast.com:80/king-kingmp3-96
ListeneR: KPFA, http://streams1.kpfa.org:8000/kpfa_64
ListeneR: KALX Radio, http://icecast.media.berkeley.edu:8000/kalx-128.mp3
ListeneR: Minnesota Public Radio, http://current.stream.publicradio.org/kcmp.mp3
ListeneR: NOFM, http://gal.bitsyu.net:8000/
ListeneR: Radio Paradise, http://stream-tx4.radioparadise.com:80/mp3-128
ListeneR: Radio Velvet, http://212.37.80.142:8814/
ListeneR: 90.5 WBER, http://wber-ice-encoder.monroe.edu:80/wber-high.mp3
ListeneR: WDCB, http://wdcb-ice.streamguys.org:80/wdcb128
ListeneR: WEVL 89.9, http://peace.str3am.com:6030/
ListeneR: Community Radio WERU 89.9 FM, http://stream.weru.org:80/weru-high.mp3
ListeneR: WFMU Freeform Radio, http://stream0.wfmu.org/freeform-128k
ListeneR: WNCU Public Radio, http://pubint.ic.llnwd.net/stream/pubint_wncu
ListeneR: WNRN-FM, http://broadcast.wnrn.org:8000/wnrn.mp3
ListeneR: WNYC 93.9 FM, http://fm939.wnyc.org/wnycfm
ListeneR: WQXR New York, http://stream.wqxr.org/wqxr
ListeneR: WSGE FM, http://amber.streamguys.com:4890/live
ListeneR: WWOZ, http://50.31.135.43:80/wwoz-hi.mp3
ListeneR: Xenicus Radio, http://192.99.35.93:6744/stream
MetaL: 4U Hard FM, http://streaming.radionomy.com/4U-Hard-FM
MetaL: Crucial Velocity Radio, http://streaming.radionomy.com/CrucialVelocityRadio
MetaL: DTHM, http://listen.radionomy.com/Death-Thrash--Heavy-Metal
MetaL: Goth'N'Metal, http://listen.radionomy.com/Goth-N-Metal
MetaL: Hook 'em Horns, http://streaming.radionomy.com/Hook-emHorns
MetaL: idobi Howl, http://69.46.88.27:80
MetaL: Metal Only, http://178.77.127.105:4400
MetaL: Metal Shop, http://streaming.radionomy.com/METALSHOP
MetaL: Sign of the Horns, http://streaming.radionomy.com/SignOfTheHorns
MetaL: STAR FM From Hell, http://80.237.153.93:7000
NewS: Air Progressive, http://airprogressive.org:8000/stream
NewS: BBC, http://bbcwssc.ic.llnwd.net/stream/bbcwssc_mp1_ws-einws
NewS: CBC, http://3153.live.streamtheworld.com:80/CBC_R1_MCT_L_SC
NewS: GLT News & Ideas, http://wgltradio.ilstu.edu:8000/wgltmain.mp3
NewS: NPR, http://nprdmp-live01-mp3.akacast.akamaistream.net/7/998/364916/v1/npr.akacast.akamaistream.net/nprdmp_live01_mp3
NewS: Newstalk 106-108, http://vice02.iad.xpc-mii.net:80/communicorp/Newstalk_high
NewS: RFI, http://stream.rfi.fr/2588/rfi_en_anglais/rfianglais.mp3
NewS: Sputnik, http://audio1.video.ria.ru:80/voiceeng
NewS: The Source, http://stream.wmnf.org:8000/wmnf_hd3
NewS: WKSU News, http://66.225.205.8:8020
OldieS: A Better Oldies Station, http://streaming.radionomy.com/a-better-oldies-station
OldieS: ANTENNE BAYERN Oldies but Goldies, http://mp3channels.webradio.antenne.de:80/oldies-but-goldies
OldieS: E.P. Express Radio, http://37.187.79.56:9246
OldieS: Flower Power Radio, http://50.7.129.122:8433
OldieS: Gold Star Radio, http://listen.radionomy.com/Gold-Star-Radio
OldieS: Golden 50s-70s Hits, http://streaming.radionomy.com/golden-50-70s-hits
OldieS: Motown Classics, http://streaming.radionomy.com/motown-classics
OldieS: Radio Nostalgia, http://streaming.radionomy.com/Radio-Nostalgia
OldieS: Rewound Radio, http://71.125.37.66:8000
OldieS: True Oldies, http://streaming.streamonomy.com/trueoldies
ReggaE: A Better Smokin Reggae Roots Station, http://streaming.radionomy.com/A-Better-Smokin-Reggae-Roots-Station
ReggaE: A Reggae Dream, http://streaming.radionomy.com/AREGGAEDREAM-Rasta24H
ReggaE: A2R Reggae, http://streaming.radionomy.com/A2R-Reggae
ReggaE: Bob Marley & Co, http://streaming.radionomy.com/A1ONEBOBMARLEYANDCO
ReggaE: Caribbean Vibes Radio, http://streaming.streamonomy.com/CaribbeanVibesRadio
ReggaE: Jamaican Roots Radio, http://listen.radionomy.com/jamaican-roots-radio
ReggaE: Joint Radio, http://72.9.152.111:9998
ReggaE: One Hundread Locks, http://listen.radionomy.com/One-Hundread-Locks
ReggaE: Reggae Rasta & Roots, http://192.152.23.243:8470
ReggaE: Radio Fly Foot Selecta, http://listen.radionomy.com:80/radio-fly-ReggaEt-selecta
RocK: 1 Classic Rock, http://streaming.radionomy.com/-1ClassicRock
RocK: 100 Energy, http://streaming.radionomy.com/100-Energy-RIWCLASSICROCKCHANNEL
RocK: 104 Classic Rock, http://173.193.14.166:80
RocK: 1055 ROCK, http://85.17.121.228:8078
RocK: A Better Alternative X-RockStation, http://listen.radionomy.com/a-better-alternative-x-rock-station
RocK: A Better Classic Rock Station, http://streaming.radionomy.com/a-better-classic-rock-station
RocK: Casey's Classic Rock, http://streaming.radionomy.com/Caseys-Classic-Rock
RocK: Classic Deep Cuts, http://208.85.240.10:8134
RocK: Classic Rock 109, http://174.36.237.118:10042
RocK: Classic Underground Radio, http://listen.radionomy.com/3WKCOMClassicUndergroundradio
RocK: Deep Jams Radio, http://74.50.122.103:9748
RocK: Elium Rock, http://listen.radionomy.com/Elium-Rock
RocK: Peace Radio, http://listen.radionomy.com/Peace-Radio
RocK: pinkfloydteguz, http://listen.radionomy.com/pinkfloydteguz
RocK: ROCK ANTENNE, http://mp3channels.webradio.antenne.de:80/rockantenne
RocK: VW Classic Rock, http://streaming.radionomy.com/VWClassicRock
SomA: 7 Inch Soul, http://ice.somafm.com/7soul
SomA: BAGeL Radio, http://ice.somafm.com/bagel
SomA: Beat Blender, http://ice.somafm.com/beatblender
SomA: Black Rock FM, http://ice.somafm.com/brfm
SomA: Boot Liquor, http://ice.somafm.com/bootliquor
SomA: Cliqhop idm, http://ice.somafm.com/cliqhop
SomA: Covers, http://ice.somafm.com/covers
SomA: DEF CON Radio, http://ice.somafm.com/defcon
SomA: Deep Space One, http://ice.somafm.com/deepspaceone
SomA: Digitalis, http://ice.somafm.com/digitalis
SomA: Doomed, http://ice.somafm.com/doomed
SomA: Drone Zone, http://ice.somafm.com/dronezone
SomA: Dub Step Beyond, http://ice.somafm.com/dubstep
SomA: Earwaves, http://ice.somafm.com/earwaves
SomA: Fluid, http://ice.somafm.com/fluid
SomA: Folk Forward, http://ice.somafm.com/folkfwd
SomA: Groove Salad, http://ice.somafm.com/groovesalad
SomA: Illinois Street Lounge, http://ice.somafm.com/illstreet
SomA: Indie Pop Rocks, http://ice.somafm.com/indiepop
SomA: Left Coast 70s, http://ice.somafm.com/seventies
SomA: Lush, http://ice.somafm.com/lush
SomA: Mission Control, http://ice.somafm.com/missioncontrol
SomA: PopTron, http://ice.somafm.com/poptron
SomA: SF 10–33, http://ice.somafm.com/sf1033
SomA: Secret Agent, http://ice.somafm.com/secretagent
SomA: Sonic Universe, http://ice.somafm.com/sonicuniverse
SomA: Space Station Soma, http://ice.somafm.com/spacestation
SomA: Suburbs of Goa, http://ice.somafm.com/suburbsofgoa
SomA: The Trip, http://ice.somafm.com/thetrip
SomA: ThistleRadio, http://ice.somafm.com/thistle
SomA: Underground 80s, http://ice.somafm.com/u80s
UrbaN: 1 Soul, http://streaming.radionomy.com/-1Soul
UrbaN: 2000s R'n'B, http://streaming.radionomy.com/2000s-RnB
UrbaN: A Better Old School Classic Rap Station, http://streaming.radionomy.com/a-better-old-school-classic-rap-station
UrbaN: A Better Slow Jams Station, http://streaming.radionomy.com/a-better-slow-jams-station
UrbaN: Classic Rap, http://streaming.radionomy.com/Classic-Rap
UrbaN: DooWop FM, http://streaming.radionomy.com/DooWopFM
UrbaN: Hip-Hop Request, http://streaming.radionomy.com/Hip-HopRequest
UrbaN: One Love Hip-Hop Radio, http://streaming.radionomy.com/One-love-Hip-Hop-Radio
UrbaN: R'n'B Cream, http://streaming.radionomy.com/_rb_cream
UrbaN: West Coast Classics, http://streaming.radionomy.com/WestCoastClassics
